MEP	id
COL3A1|1_CXCL12|Alpha	1290090
COL3A1|1_CXCL12|Beta	1137898
COL3A1|1_CXCL8|1	1041982
COL3A1|1_DLL1|1	1062526
COL3A1|1_DLL4	1111576
COL3A1|1_EGF|1	1032012
COL3A1|1_FASLG|1	1140753
COL3A1|1_FBS	1126134
COL3A1|1_FGF2|3	1052026
COL3A1|1_FGF6	1054011
COL3A1|1_FLT3LG|1	1045448
COL3A1|1_GPNMB|1	1289975
COL3A1|1_HGF|1	1285770
COL3A1|1_IGF1|1	1107274
COL3A1|1_IGFBP2	1139468
COL3A1|1_IGFBP3|1	1068126
COL3A1|1_IL13	1035890
COL3A1|1_IL15|IL15S48AA	1290953
COL3A1|1_IL1B	1105868
COL3A1|1_IL6	1136511
COL3A1|1_IL7|1	1115856
COL3A1|1_JAG1|1	1071753
COL3A1|1_JAG2|Long	1040031
COL3A1|1_KITLG|1	1035476
COL3A1|1_KNG1|HMW	1289148
COL3A1|1_LEP	1057025
COL3A1|1_LYVE1	1037413
COL3A1|1_NRG1|1	1287748
COL3A1|1_NRG1|10	1138845
COL3A1|1_NRG1|6	1037088
COL3A1|1_PDGFAB	1132311
COL3A1|1_PDGFB|1	1056070
COL3A1|1_PTN	1057713
COL3A1|1_SHH	1139676
COL3A1|1_TGFB1||Cterminus	1098499
COL3A1|1_TGFB1||LAP	1054953
COL3A1|1_TGFB2|A	1072975
COL3A1|1_THPO|1	1038011
COL3A1|1_TNF	1291982
COL3A1|1_TNFRSF11B	1107934
COL3A1|1_TNFSF11|1	1060390
COL3A1|1_VEGFA|VEGF206	1074025
COL3A1|1_WNT10A	1118561
COL3A1|1_WNT3A|1	1130911
COL3A1|1_Wnt5a|1	1112361
COL4_ANGPT1|1	1034864
COL4_ANGPT2|1	1040063
COL4_AREG	1023252
COL4_BMP2	1032912
COL4_BMP3	1059649
COL4_BMP4	1059789
COL4_BMP5|1	1062352
COL4_BMP6	1108235
COL4_BMP7	1025258
COL4_CSF2	1122849
COL4_CTGF|1	1051720
COL4_CXCL1	1110375
COL4_CXCL12|Alpha	1128050
COL4_CXCL12|Beta	1138006
COL4_CXCL8|1	1279563
COL4_DLL1|1	1062543
COL4_DLL4	1285058
COL4_EGF|1	1031937
COL4_FASLG|1	1140876
COL4_FBS	1033749
COL4_FGF2|3	1052638
COL4_FGF6	1054043
COL4_FLT3LG|1	1045643
COL4_GPNMB|1	1127638
COL4_HGF|1	1111950
COL4_IGF1|1	1042381
COL4_IGFBP2	1139544
COL4_IGFBP3|1	1129935
COL4_IL13	1035989
COL4_IL15|IL15S48AA	1066872
COL4_IL1B	1105553
COL4_IL6	1136235
COL4_IL7|1	1003658
COL4_JAG1|1	1133938
COL4_JAG2|Long	1039711
COL4_KITLG|1	1035564
COL4_KNG1|HMW	1288811
COL4_LEP	1057549
COL4_LYVE1	1102306
COL4_NRG1|1	1125024
COL4_NRG1|10	1138238
COL4_NRG1|6	1036864
COL4_PDGFAB	1132097
COL4_PDGFB|1	1055864
COL4_PTN	1058020
COL4_SHH	1139775
COL4_TGFB1||Cterminus	1034438
COL4_TGFB1||LAP	1054758
COL4_TGFB2|A	1135076
COL4_THPO|1	1103224
COL4_TNF	1067686
COL4_TNFRSF11B	1107906
COL4_TNFSF11|1	1060664
COL4_VEGFA|VEGF206	1074129
COL4_WNT10A	1056758
COL4_WNT3A|1	1130635
COL4_Wnt5a|1	1112349
COL5A1_ANGPT1|1	1034482
COL5A1_ANGPT2|1	1105164
COL5A1_AREG	1023280
COL5A1_BMP2	1032916
COL5A1_BMP3	1059016
COL5A1_BMP4	1060154
COL5A1_BMP5|1	1062158
COL5A1_BMP6	1108205
COL5A1_BMP7	1134451
COL5A1_CSF2	1122868
COL5A1_CTGF|1	1113313
COL5A1_CXCL1	1110553
COL5A1_CXCL12|Alpha	1066478
COL5A1_CXCL12|Beta	1137813
COL5A1_CXCL8|1	1041480
COL5A1_DLL1|1	1062818
COL5A1_DLL4	1111253
COL5A1_EGF|1	1096513
COL5A1_FASLG|1	1140864
COL5A1_FBS	1033430
COL5A1_FGF2|3	1114130
COL5A1_FGF6	1053916
COL5A1_FLT3LG|1	1045329
COL5A1_GPNMB|1	1065674
COL5A1_HGF|1	1112140
COL5A1_IGF1|1	1107144
COL5A1_IGFBP2	1138968
COL5A1_IGFBP3|1	1068247
COL5A1_IL13	1036258
COL5A1_IL15|IL15S48AA	1067282
COL5A1_IL1B	1105643
COL5A1_IL6	1136429
COL5A1_IL7|1	1054383
COL5A1_JAG1|1	1133971
COL5A1_JAG2|Long	1040019
COL5A1_KITLG|1	1035782
COL5A1_KNG1|HMW	1288823
COL5A1_LEP	1057047
COL5A1_LYVE1	1037536
COL5A1_NRG1|1	1125502
COL5A1_NRG1|10	1077082
COL5A1_NRG1|6	1036580
COL5A1_PDGFAB	1132315
COL5A1_PDGFB|1	1117553
COL5A1_PTN	1057619
COL5A1_SHH	1078172
COL5A1_TGFB1||Cterminus	1034027
COL5A1_TGFB1||LAP	1117064
COL5A1_TGFB2|A	1135240
COL5A1_THPO|1	1038019
COL5A1_TNF	1067878
COL5A1_TNFRSF11B	1107816
COL5A1_TNFSF11|1	1060380
COL5A1_VEGFA|VEGF206	1135815
COL5A1_WNT10A	1056565
COL5A1_WNT3A|1	1130822
COL5A1_Wnt5a|1	1048174
DCN|A_ANGPT1|1	1034636
DCN|A_ANGPT2|1	1105211
DCN|A_AREG	1133137
DCN|A_BMP2	1032854
DCN|A_BMP3	1121048
DCN|A_BMP4	1060149
DCN|A_BMP5|1	1062249
DCN|A_BMP6	1108448
DCN|A_BMP7	1134233
DCN|A_CSF2	1123534
DCN|A_CTGF|1	1051545
DCN|A_CXCL1	1045847
DCN|A_CXCL12|Alpha	1127834
DCN|A_CXCL12|Beta	1137831
DCN|A_CXCL8|1	1106535
DCN|A_DLL1|1	1062650
DCN|A_DLL4	1284951
DCN|A_EGF|1	1031945
DCN|A_FASLG|1	1141034
DCN|A_FBS	1033350
DCN|A_FGF2|3	1114036
DCN|A_FGF6	1053662
DCN|A_FLT3LG|1	1045150
DCN|A_GPNMB|1	1065749
DCN|A_HGF|1	1285737
DCN|A_IGF1|1	1042236
DCN|A_IGFBP2	1139523
DCN|A_IGFBP3|1	1068653
DCN|A_IL13	1036251
DCN|A_IL15|IL15S48AA	1067237
DCN|A_IL1B	1105533
DCN|A_IL6	1136640
DCN|A_IL7|1	1116033
DCN|A_JAG1|1	1072051
DCN|A_JAG2|Long	1039965
DCN|A_KITLG|1	1035336
DCN|A_KNG1|HMW	1288850
DCN|A_LEP	1056853
DCN|A_LYVE1	1101950
DCN|A_NRG1|1	1125539
DCN|A_NRG1|10	1138735
DCN|A_NRG1|6	1037125
DCN|A_PDGFAB	1132138
DCN|A_PDGFB|1	1055647
DCN|A_PTN	1057659
DCN|A_SHH	1140135
DCN|A_TGFB1||Cterminus	1033859
DCN|A_TGFB1||LAP	1054848
DCN|A_TGFB2|A	1135237
DCN|A_THPO|1	1102650
DCN|A_TNF	1067756
DCN|A_TNFRSF11B	1107940
DCN|A_TNFSF11|1	1060937
DCN|A_VEGFA|VEGF206	1073653
DCN|A_WNT10A	1056347
DCN|A_WNT3A|1	1130650
DCN|A_Wnt5a|1	1112434
DSG2_ANGPT1|1	1035067
DSG2_ANGPT2|1	1105075
DSG2_AREG	1070883
DSG2_BMP2	1032749
DSG2_BMP3	1121135
DSG2_BMP4	1059782
DSG2_BMP5|1	1123975
DSG2_BMP6	1108220
DSG2_BMP7	1134057
DSG2_CSF2	1122869
DSG2_CTGF|1	1051318
DSG2_CXCL1	1045955
DSG2_CXCL12|Alpha	1127868
DSG2_CXCL12|Beta	1076149
DSG2_CXCL8|1	1280083
DSG2_DLL1|1	1063134
DSG2_DLL4	1110953
DSG2_EGF|1	1032230
DSG2_FASLG|1	1140775
DSG2_FBS	1283030
DSG2_FGF2|3	1052118
DSG2_FGF6	1053543
DSG2_FLT3LG|1	1045546
DSG2_GPNMB|1	1065371
DSG2_HGF|1	1285783
DSG2_IGF1|1	1280871
DSG2_IGFBP2	1139254
DSG2_IGFBP3|1	1129916
DSG2_IL13	1036152
DSG2_IL15|IL15S48AA	1067183
DSG2_IL1B	1041367
DSG2_IL6	1136216
DSG2_IL7|1	1054489
DSG2_JAG1|1	1133957
DSG2_JAG2|Long	1039746
DSG2_KITLG|1	1035167
DSG2_KNG1|HMW	1288912
DSG2_LEP	1057446
DSG2_LYVE1	1101920
DSG2_NRG1|1	1125129
DSG2_NRG1|10	1138269
DSG2_NRG1|6	1036852
DSG2_PDGFAB	1132129
DSG2_PDGFB|1	1005067
DSG2_PTN	1058230
DSG2_SHH	1139657
DSG2_TGFB1||Cterminus	1034434
DSG2_TGFB1||LAP	1054882
DSG2_TGFB2|A	1073458
DSG2_THPO|1	1102919
DSG2_TNF	1067668
DSG2_TNFRSF11B	1107520
DSG2_TNFSF11|1	1060668
DSG2_VEGFA|VEGF206	1026130
DSG2_WNT10A	1056271
DSG2_WNT3A|1	1130616
DSG2_Wnt5a|1	1112654
ECM1|1_ANGPT1|1	987278
ECM1|1_ANGPT2|1	1040662
ECM1|1_AREG	1132662
ECM1|1_BMP2	1033025
ECM1|1_BMP3	1059639
ECM1|1_BMP4	1060052
ECM1|1_BMP5|1	1062386
ECM1|1_BMP6	1108225
ECM1|1_BMP7	1134062
ECM1|1_CSF2	1122972
ECM1|1_CTGF|1	1051321
ECM1|1_CXCL1	1110866
ECM1|1_CXCL12|Alpha	1066170
ECM1|1_CXCL12|Beta	1138211
ECM1|1_CXCL8|1	1041579
ECM1|1_DLL1|1	1063022
ECM1|1_DLL4	1110975
ECM1|1_EGF|1	1032131
ECM1|1_FASLG|1	1078562
ECM1|1_FBS	1131307
ECM1|1_FGF2|3	1114308
ECM1|1_FGF6	1053521
ECM1|1_FLT3LG|1	1045238
ECM1|1_GPNMB|1	1289778
ECM1|1_HGF|1	1111765
ECM1|1_IGF1|1	1107266
ECM1|1_IGFBP2	1139072
ECM1|1_IGFBP3|1	1130109
ECM1|1_IL13	1036252
ECM1|1_IL15|IL15S48AA	1290789
ECM1|1_IL1B	1040886
ECM1|1_IL6	1074831
ECM1|1_IL7|1	1054179
ECM1|1_JAG1|1	1133362
ECM1|1_JAG2|Long	1039613
ECM1|1_KITLG|1	1035286
ECM1|1_KNG1|HMW	1288739
ECM1|1_LEP	1056939
ECM1|1_LYVE1	1102135
ECM1|1_NRG1|1	1125107
ECM1|1_NRG1|10	1138248
ECM1|1_NRG1|6	1037186
ECM1|1_PDGFAB	1132209
ECM1|1_PDGFB|1	1005076
ECM1|1_PTN	1058122
ECM1|1_SHH	1139648
ECM1|1_TGFB1||Cterminus	1034023
ECM1|1_TGFB1||LAP	1054776
ECM1|1_TGFB2|A	1134865
ECM1|1_THPO|1	1103198
ECM1|1_TNF	1292086
ECM1|1_TNFRSF11B	1043415
ECM1|1_TNFSF11|1	1060389
ECM1|1_VEGFA|VEGF206	1135917
ECM1|1_WNT10A	1117948
ECM1|1_WNT3A|1	1069038
ECM1|1_Wnt5a|1	1112472
ELN|3_ANGPT1|1	1035100
ELN|3_ANGPT2|1	1040110
ELN|3_AREG	1133105
ELN|3_BMP2	1032874
ELN|3_BMP3	1120968
ELN|3_BMP4	1059924
ELN|3_BMP5|1	1062219
ELN|3_BMP6	1108580
ELN|3_BMP7	1134505
ELN|3_CSF2	1123305
ELN|3_CTGF|1	1051810
ELN|3_CXCL1	1110493
ELN|3_CXCL12|Alpha	1290098
ELN|3_CXCL12|Beta	1137688
ELN|3_CXCL8|1	1041922
ELN|3_DLL1|1	1124590
ELN|3_DLL4	1111405
ELN|3_EGF|1	984101
ELN|3_FASLG|1	1140610
ELN|3_FBS	1044810
ELN|3_FGF2|3	1052179
ELN|3_FGF6	1053582
ELN|3_FLT3LG|1	1045394
ELN|3_GPNMB|1	1289822
ELN|3_HGF|1	1047705
ELN|3_IGF1|1	1280310
ELN|3_IGFBP2	1138996
ELN|3_IGFBP3|1	1020682
ELN|3_IL13	1101086
ELN|3_IL15|IL15S48AA	1290891
ELN|3_IL1B	1278910
ELN|3_IL6	1136490
ELN|3_IL7|1	1054519
ELN|3_JAG1|1	1024024
ELN|3_JAG2|Long	1277974
ELN|3_KITLG|1	1035699
ELN|3_KNG1|HMW	1288799
ELN|3_LEP	1119289
ELN|3_LYVE1	1037301
ELN|3_NRG1|1	1125363
ELN|3_NRG1|10	1138510
ELN|3_NRG1|6	1036807
ELN|3_PDGFAB	1132496
ELN|3_PDGFB|1	1117310
ELN|3_PTN	1058074
ELN|3_SHH	1139710
ELN|3_TGFB1||Cterminus	1034377
ELN|3_TGFB1||LAP	1054824
ELN|3_TGFB2|A	1073024
ELN|3_THPO|1	1038577
ELN|3_TNF	1291999
ELN|3_TNFRSF11B	1107585
ELN|3_TNFSF11|1	1060819
ELN|3_VEGFA|VEGF206	1135668
ELN|3_WNT10A	1118113
ELN|3_WNT3A|1	1130980
ELN|3_Wnt5a|1	1048222
FBN1_ANGPT1|1	1034758
FBN1_ANGPT2|1	1040563
FBN1_AREG	1132645
FBN1_BMP2	1032949
FBN1_BMP3	1059549
FBN1_BMP4	1060281
FBN1_BMP5|1	1062376
FBN1_BMP6	1108327
FBN1_BMP7	1134546
FBN1_CSF2	1122974
FBN1_CTGF|1	1051716
FBN1_CXCL1	1046281
FBN1_CXCL12|Alpha	1066185
FBN1_CXCL12|Beta	1076442
FBN1_CXCL8|1	1041552
FBN1_DLL1|1	1286625
FBN1_DLL4	1111038
FBN1_EGF|1	1032315
FBN1_FASLG|1	1140644
FBN1_FBS	1131719
FBN1_FGF2|3	1114004
FBN1_FGF6	1054016
FBN1_FLT3LG|1	1045615
FBN1_GPNMB|1	1289780
FBN1_HGF|1	1112267
FBN1_IGF1|1	1106771
FBN1_IGFBP2	1138971
FBN1_IGFBP3|1	1068715
FBN1_IL13	1036068
FBN1_IL15|IL15S48AA	1067160
FBN1_IL1B	1041381
FBN1_IL6	1136324
FBN1_IL7|1	1054483
FBN1_JAG1|1	1133849
FBN1_JAG2|Long	1104204
FBN1_KITLG|1	1099745
FBN1_KNG1|HMW	1065215
FBN1_LEP	1057038
FBN1_LYVE1	1102229
FBN1_NRG1|1	1125204
FBN1_NRG1|10	1138454
FBN1_NRG1|6	1037063
FBN1_PDGFAB	1132204
FBN1_PDGFB|1	1055758
FBN1_PTN	1057620
FBN1_SHH	1139871
FBN1_TGFB1||Cterminus	1033825
FBN1_TGFB1||LAP	1054985
FBN1_TGFB2|A	1134954
FBN1_THPO|1	1276742
FBN1_TNF	1291588
FBN1_TNFRSF11B	1108101
FBN1_TNFSF11|1	1060976
FBN1_VEGFA|VEGF206	1136128
FBN1_WNT10A	1056660
FBN1_WNT3A|1	1130804
FBN1_Wnt5a|1	1112371
FN1|1_ANGPT1|1	1034972
FN1|1_ANGPT2|1	1040084
FN1|1_AREG	1133158
FN1|1_BMP2	1032742
FN1|1_BMP3	1059137
FN1|1_BMP4	1060068
FN1|1_BMP5|1	1062168
FN1|1_BMP6	1044042
FN1|1_BMP7	1134070
FN1|1_CSF2	1122870
FN1|1_CTGF|1	1051917
FN1|1_CXCL1	1046152
FN1|1_CXCL12|Alpha	1290159
FN1|1_CXCL12|Beta	1137811
FN1|1_CXCL8|1	1041484
FN1|1_DLL1|1	1063042
FN1|1_DLL4	1284568
FN1|1_EGF|1	1032317
FN1|1_FASLG|1	1140754
FN1|1_FBS	1126109
FN1|1_FGF2|3	1052129
FN1|1_FGF6	1053942
FN1|1_FLT3LG|1	1045233
FN1|1_GPNMB|1	1065559
FN1|1_HGF|1	1285459
FN1|1_IGF1|1	1042576
FN1|1_IGFBP2	1139458
FN1|1_IGFBP3|1	1068148
FN1|1_IL13	1036268
FN1|1_IL15|IL15S48AA	1067284
FN1|1_IL1B	1041252
FN1|1_IL6	1136315
FN1|1_IL7|1	1054564
FN1|1_JAG1|1	1133370
FN1|1_JAG2|Long	1039448
FN1|1_KITLG|1	1035568
FN1|1_KNG1|HMW	1064833
FN1|1_LEP	1057323
FN1|1_LYVE1	1102309
FN1|1_NRG1|1	1063433
FN1|1_NRG1|10	1138654
FN1|1_NRG1|6	1037059
FN1|1_PDGFAB	1132128
FN1|1_PDGFB|1	1056084
FN1|1_PTN	1057825
FN1|1_SHH	1139754
FN1|1_TGFB1||Cterminus	1033848
FN1|1_TGFB1||LAP	1055176
FN1|1_TGFB2|A	1135162
FN1|1_THPO|1	1102715
FN1|1_TNF	1067459
FN1|1_TNFRSF11B	1043042
FN1|1_TNFSF11|1	1060864
FN1|1_VEGFA|VEGF206	1074233
FN1|1_WNT10A	1056268
FN1|1_WNT3A|1	1130735
FN1|1_Wnt5a|1	1286159
GAP43|1_ANGPT1|1	1034619
GAP43|1_ANGPT2|1	1105313
GAP43|1_AREG	1133002
GAP43|1_BMP2	1032685
GAP43|1_BMP3	1059482
GAP43|1_BMP4	1059903
GAP43|1_BMP5|1	1061805
GAP43|1_BMP6	1108584
GAP43|1_BMP7	1134289
GAP43|1_CSF2	1122913
GAP43|1_CTGF|1	1051274
GAP43|1_CXCL1	1110795
GAP43|1_CXCL12|Alpha	1290105
GAP43|1_CXCL12|Beta	1138176
GAP43|1_CXCL8|1	1279916
GAP43|1_DLL1|1	1286574
GAP43|1_DLL4	1284816
GAP43|1_EGF|1	1031896
GAP43|1_FASLG|1	1140397
GAP43|1_FBS	1131876
GAP43|1_FGF2|3	1052482
GAP43|1_FGF6	1053492
GAP43|1_FLT3LG|1	1283296
GAP43|1_GPNMB|1	1065623
GAP43|1_HGF|1	1285709
GAP43|1_IGF1|1	1106989
GAP43|1_IGFBP2	1139179
GAP43|1_IGFBP3|1	1130171
GAP43|1_IL13	1036299
GAP43|1_IL15|IL15S48AA	1291116
GAP43|1_IL1B	1105505
GAP43|1_IL6	1136160
GAP43|1_IL7|1	1054505
GAP43|1_JAG1|1	1133982
GAP43|1_JAG2|Long	1104384
GAP43|1_KITLG|1	1035319
GAP43|1_KNG1|HMW	1064574
GAP43|1_LEP	1057102
GAP43|1_LYVE1	1101860
GAP43|1_NRG1|1	1125576
GAP43|1_NRG1|10	1138297
GAP43|1_NRG1|6	1036627
GAP43|1_PDGFAB	1132271
GAP43|1_PDGFB|1	1117297
GAP43|1_PTN	1057574
GAP43|1_SHH	1139713
GAP43|1_TGFB1||Cterminus	1034198
GAP43|1_TGFB1||LAP	1054805
GAP43|1_TGFB2|A	1135178
GAP43|1_THPO|1	1102994
GAP43|1_TNF	1291823
GAP43|1_TNFRSF11B	1107884
GAP43|1_TNFSF11|1	1060593
GAP43|1_VEGFA|VEGF206	1074274
GAP43|1_WNT10A	1056227
GAP43|1_WNT3A|1	1130782
GAP43|1_Wnt5a|1	1112579
HA<500kDa_ANGPT1|1	1035107
HA<500kDa_ANGPT2|1	1104987
HA<500kDa_AREG	1133293
HA<500kDa_BMP2	1032772
HA<500kDa_BMP3	1059594
HA<500kDa_BMP4	1059800
HA<500kDa_BMP5|1	1062029
HA<500kDa_BMP6	1108473
HA<500kDa_BMP7	1134103
HA<500kDa_CSF2	1061608
HA<500kDa_CTGF|1	1051503
HA<500kDa_CXCL1	1110293
HA<500kDa_CXCL12|Alpha	1290608
HA<500kDa_CXCL12|Beta	1138170
HA<500kDa_CXCL8|1	1041729
HA<500kDa_DLL1|1	1062593
HA<500kDa_DLL4	1111198
HA<500kDa_EGF|1	1032294
HA<500kDa_FASLG|1	1140486
HA<500kDa_FBS	1282493
HA<500kDa_FGF2|3	1052372
HA<500kDa_FGF6	1053478
HA<500kDa_FLT3LG|1	1045093
HA<500kDa_GPNMB|1	1065601
HA<500kDa_HGF|1	1112100
HA<500kDa_IGF1|1	1106998
HA<500kDa_IGFBP2	1139003
HA<500kDa_IGFBP3|1	1068084
HA<500kDa_IL13	1036129
HA<500kDa_IL15|IL15S48AA	1291417
HA<500kDa_IL1B	1041214
HA<500kDa_IL6	1136170
HA<500kDa_IL7|1	1054401
HA<500kDa_JAG1|1	1134003
HA<500kDa_JAG2|Long	1039905
HA<500kDa_KITLG|1	1035501
HA<500kDa_KNG1|HMW	1126787
HA<500kDa_LEP	1057494
HA<500kDa_LYVE1	1101880
HA<500kDa_NRG1|1	1125273
HA<500kDa_NRG1|10	1138386
HA<500kDa_NRG1|6	1037207
HA<500kDa_PDGFAB	1023001
HA<500kDa_PDGFB|1	1055801
HA<500kDa_PTN	1057594
HA<500kDa_SHH	1139703
HA<500kDa_TGFB1||Cterminus	1034087
HA<500kDa_TGFB1||LAP	1054817
HA<500kDa_TGFB2|A	1073007
HA<500kDa_THPO|1	1103091
HA<500kDa_TNF	1292107
HA<500kDa_TNFRSF11B	1107564
HA<500kDa_TNFSF11|1	1060417
HA<500kDa_VEGFA|VEGF206	1135875
HA<500kDa_WNT10A	1056207
HA<500kDa_WNT3A|1	1131087
HA<500kDa_Wnt5a|1	1112598
HA>500kDa_ANGPT1|1	1034623
HA>500kDa_ANGPT2|1	1105200
HA>500kDa_AREG	1133299
HA>500kDa_BMP2	1032895
HA>500kDa_BMP3	1059096
HA>500kDa_BMP4	1060313
HA>500kDa_BMP5|1	1061804
HA>500kDa_BMP6	1108183
HA>500kDa_BMP7	1134099
HA>500kDa_CSF2	1122992
HA>500kDa_CTGF|1	1051778
HA>500kDa_CXCL1	1110477
HA>500kDa_CXCL12|Alpha	1128012
HA>500kDa_CXCL12|Beta	1138183
HA>500kDa_CXCL8|1	1041924
HA>500kDa_DLL1|1	1124382
HA>500kDa_DLL4	1111590
HA>500kDa_EGF|1	1032100
HA>500kDa_FASLG|1	1140891
HA>500kDa_FBS	1282895
HA>500kDa_FGF2|3	1052087
HA>500kDa_FGF6	1053496
HA>500kDa_FLT3LG|1	1045172
HA>500kDa_GPNMB|1	1065904
HA>500kDa_HGF|1	1112290
HA>500kDa_IGF1|1	1107215
HA>500kDa_IGFBP2	1138999
HA>500kDa_IGFBP3|1	1129874
HA>500kDa_IL13	1036006
HA>500kDa_IL15|IL15S48AA	1291404
HA>500kDa_IL1B	1105399
HA>500kDa_IL6	1136183
HA>500kDa_IL7|1	1054217
HA>500kDa_JAG1|1	1072024
HA>500kDa_JAG2|Long	1277995
HA>500kDa_KITLG|1	1035813
HA>500kDa_KNG1|HMW	1288697
HA>500kDa_LEP	1056888
HA>500kDa_LYVE1	1102286
HA>500kDa_NRG1|1	1125396
HA>500kDa_NRG1|10	1138791
HA>500kDa_NRG1|6	1036717
HA>500kDa_PDGFAB	1132396
HA>500kDa_PDGFB|1	1056005
HA>500kDa_PTN	1057696
HA>500kDa_SHH	1139699
HA>500kDa_TGFB1||Cterminus	1034278
HA>500kDa_TGFB1||LAP	1054923
HA>500kDa_TGFB2|A	1134790
HA>500kDa_THPO|1	1038172
HA>500kDa_TNF	1129700
HA>500kDa_TNFRSF11B	1108074
HA>500kDa_TNFSF11|1	1061004
HA>500kDa_VEGFA|VEGF206	1074110
HA>500kDa_WNT10A	1056804
HA>500kDa_WNT3A|1	1069200
HA>500kDa_Wnt5a|1	1112990
ICAM1_ANGPT1|1	1034526
ICAM1_ANGPT2|1	1104783
ICAM1_AREG	1133178
ICAM1_BMP2	1032879
ICAM1_BMP3	1059504
ICAM1_BMP4	1060303
ICAM1_BMP5|1	1062403
ICAM1_BMP6	1108295
ICAM1_BMP7	1024797
ICAM1_CSF2	1122983
ICAM1_CTGF|1	1051875
ICAM1_CXCL1	1110778
ICAM1_CXCL12|Alpha	1066401
ICAM1_CXCL12|Beta	1137794
ICAM1_CXCL8|1	1041793
ICAM1_DLL1|1	1286709
ICAM1_DLL4	1284994
ICAM1_EGF|1	1032309
ICAM1_FASLG|1	1140389
ICAM1_FBS	1277279
ICAM1_FGF2|3	1052107
ICAM1_FGF6	1053708
ICAM1_FLT3LG|1	1110161
ICAM1_GPNMB|1	1289522
ICAM1_HGF|1	1112312
ICAM1_IGF1|1	1042826
ICAM1_IGFBP2	1139279
ICAM1_IGFBP3|1	1068675
ICAM1_IL13	1035926
ICAM1_IL15|IL15S48AA	1290909
ICAM1_IL1B	1041201
ICAM1_IL6	1136295
ICAM1_IL7|1	1054092
ICAM1_JAG1|1	1133878
ICAM1_JAG2|Long	1103961
ICAM1_KITLG|1	1035692
ICAM1_KNG1|HMW	1289275
ICAM1_LEP	1057498
ICAM1_LYVE1	1102495
ICAM1_NRG1|1	1125595
ICAM1_NRG1|10	1138383
ICAM1_NRG1|6	1037001
ICAM1_PDGFAB	1132186
ICAM1_PDGFB|1	1055597
ICAM1_PTN	1057685
ICAM1_SHH	1139678
ICAM1_TGFB1||Cterminus	1034375
ICAM1_TGFB1||LAP	1054826
ICAM1_TGFB2|A	1073626
ICAM1_THPO|1	1103078
ICAM1_TNF	1291793
ICAM1_TNFRSF11B	1107677
ICAM1_TNFSF11|1	1060522
ICAM1_VEGFA|VEGF206	1135978
ICAM1_WNT10A	1056593
ICAM1_WNT3A|1	1069000
ICAM1_Wnt5a|1	1112412
ITGA10B1_ANGPT1|1	1034494
ITGA10B1_ANGPT2|1	1105302
ITGA10B1_AREG	1133280
ITGA10B1_BMP2	1032908
ITGA10B1_BMP3	1121276
ITGA10B1_BMP4	1060228
ITGA10B1_BMP5|1	1062394
ITGA10B1_BMP6	1108171
ITGA10B1_BMP7	1134407
ITGA10B1_CSF2	1122880
ITGA10B1_CTGF|1	1051793
ITGA10B1_CXCL1	1110397
ITGA10B1_CXCL12|Alpha	1128312
ITGA10B1_CXCL12|Beta	1137661
ITGA10B1_CXCL8|1	1041824
ITGA10B1_DLL1|1	1062907
ITGA10B1_DLL4	1111580
ITGA10B1_EGF|1	1032097
ITGA10B1_FASLG|1	1140678
ITGA10B1_FBS	1033707
ITGA10B1_FGF2|3	1114276
ITGA10B1_FGF6	1053680
ITGA10B1_FLT3LG|1	1110076
ITGA10B1_GPNMB|1	1289721
ITGA10B1_HGF|1	1112010
ITGA10B1_IGF1|1	1107113
ITGA10B1_IGFBP2	1139602
ITGA10B1_IGFBP3|1	1068107
ITGA10B1_IL13	1036221
ITGA10B1_IL15|IL15S48AA	1290908
ITGA10B1_IL1B	1105678
ITGA10B1_IL6	1136193
ITGA10B1_IL7|1	1054116
ITGA10B1_JAG1|1	1071794
ITGA10B1_JAG2|Long	1040007
ITGA10B1_KITLG|1	1035794
ITGA10B1_KNG1|HMW	1288685
ITGA10B1_LEP	1057180
ITGA10B1_LYVE1	1102163
ITGA10B1_NRG1|1	1125383
ITGA10B1_NRG1|10	1138578
ITGA10B1_NRG1|6	1037126
ITGA10B1_PDGFAB	1132494
ITGA10B1_PDGFB|1	1055494
ITGA10B1_PTN	1058185
ITGA10B1_SHH	1139680
ITGA10B1_TGFB1||Cterminus	1034074
ITGA10B1_TGFB1||LAP	1054816
ITGA10B1_TGFB2|A	1135314
ITGA10B1_THPO|1	1102895
ITGA10B1_TNF	1067692
ITGA10B1_TNFRSF11B	1107994
ITGA10B1_TNFSF11|1	1060604
ITGA10B1_VEGFA|VEGF206	1135979
ITGA10B1_WNT10A	1056816
ITGA10B1_WNT3A|1	1130863
ITGA10B1_Wnt5a|1	1112479
ITGA2B1_ANGPT1|1	1035108
ITGA2B1_ANGPT2|1	1105294
ITGA2B1_AREG	1133279
ITGA2B1_BMP2	1032782
ITGA2B1_BMP3	1059193
ITGA2B1_BMP4	1060212
ITGA2B1_BMP5|1	1124098
ITGA2B1_BMP6	1108179
ITGA2B1_BMP7	1134494
ITGA2B1_CSF2	1061314
ITGA2B1_CTGF|1	1051682
ITGA2B1_CXCL1	1110279
ITGA2B1_CXCL12|Alpha	1128091
ITGA2B1_CXCL12|Beta	1076088
ITGA2B1_CXCL8|1	1041714
ITGA2B1_DLL1|1	1124479
ITGA2B1_DLL4	1284603
