MEP	ECMp	Ligand	Nuclear Area	Dapi Intensity	Spot Cell Count	DNA2N Proportion	KRT19 Intensity	KRT5 Intensity	Edu Intensity	Mitotracker Intensity	CellMask Intensity	Actin Intensity
CDH1|1_IGFBP3|1	CDH1|1	IGFBP3|1	1.7522152116	0.0154846384993	-0.215431262774	0.627900087905	0.0650230143183	-1.6541385566	-1.41158420341	-0.793778593882	0.420880976867	-0.725527373552
CDH1|1_IL13	CDH1|1	IL13	0.602448487596	-0.768845511105	-0.62826822272	0.813217287465	-0.746279194999	0.168837043723	1.89395166284	-0.586040814625	0.977243020034	-0.658502165226
CDH1|1_IL15|IL15S48AA	CDH1|1	IL15|IL15S48AA	0.65194573714	-0.993321841814	0.713777971009	0.921210126922	-0.0668816094262	-1.40093764792	-0.317838817665	-0.754019702913	-1.42012818924	-1.02943904824
CDH1|1_IL1B	CDH1|1	IL1B	0.473334941873	0.145772059225	-0.70241460471	0.394560175001	-0.477886778525	1.05495393062	1.32910265523	0.690248943621	-1.1710909702	0.91169872702
CDH1|1_IL6	CDH1|1	IL6	-0.560921597526	0.0855859248921	-0.328336693247	-1.39939485923	-0.726146950681	-0.345660363811	-0.957042724716	-0.597059035867	0.278686936	-0.260250127486
CDH1|1_IL7|1	CDH1|1	IL7|1	0.553505505688	1.01242319106	-0.488035434929	0.182969813094	-0.0229362011345	-0.710477504186	0.762956553354	0.663627202186	1.72964492752	0.95723819328
CDH1|1_JAG1|1	CDH1|1	JAG1|1	1.30983400519	-1.6936816371	0.176983170988	-0.0723699543261	0.167883112015	0.450886354399	-0.31612625695	-0.727415459712	0.711116125916	0.118835942117
CDH1|1_JAG2|Long	CDH1|1	JAG2|Long	-1.29672939672	1.63964806268	-1.16626777101	-1.35142354491	-0.735050895265	-0.060035369889	-0.163708304283	0.510729449814	-1.02834145936	0.242141123775
CDH1|1_KITLG|1	CDH1|1	KITLG|1	-0.249671058711	0.769348734853	-1.1702270132	-0.289392835674	-0.699620571937	0.113712816074	1.42954408001	-0.32262130801	1.27524213472	0.58848014618
CDH1|1_KNG1|HMW	CDH1|1	KNG1|HMW	-0.840129631923	-0.105439718874	-1.04925027074	0.405636053421	-0.168146249199	-0.945119485111	-2.13085430317	-0.654717567416	-1.34045346627	-0.199478216996
CDH1|1_LEP	CDH1|1	LEP	1.78516666092	1.34641048823	1.34920990751	0.0399384814364	0.173139334592	0.00778650332499	-0.761092113058	-0.306904324147	0.268879657985	-0.661270146619
CDH1|1_LYVE1	CDH1|1	LYVE1	2.14261075187	0.785611472509	-0.388907189115	-0.0763039977459	-0.694647633341	-0.709751270588	-0.728951163576	3.79054161273	-1.07959078807	1.15088721806
CDH1|1_NRG1|10	CDH1|1	NRG1|10	-0.556929590532	-1.3188965966	-0.445856069228	1.25956740303	-0.814391241776	-0.438095523375	-0.2004032636	-0.776909374016	0.146844723815	-1.20538411145
CDH1|1_NRG1|1	CDH1|1	NRG1|1	0.786393473904	0.516038801881	1.22483393036	-0.666777059789	0.494047764173	2.51668285043	-1.01922779043	-0.548768154463	-1.39663602122	-0.740165810614
CDH1|1_NRG1|6	CDH1|1	NRG1|6	-0.571065184843	0.252446431903	-0.641507369766	-0.629067501974	-0.826420951494	-0.141325321254	3.35185488961	-0.333987592203	0.615033921743	-0.294236929841
CDH1|1_PDGFAB	CDH1|1	PDGFAB	0.234207825433	-0.691155162064	-0.909745376122	-0.181203845132	0.278369316473	0.448707599844	-1.09626060763	-0.399874950378	0.225219303902	-0.223990303913
CDH1|1_PDGFB|1	CDH1|1	PDGFB|1	-0.142368122887	-0.40323471338	1.05095532685	0.504307782958	-0.0182833171404	-0.45367251629	0.932131433387	0.0676723581404	1.39601875498	0.480704544374
CDH1|1_PTN	CDH1|1	PTN	0.119346114026	0.127484442653	-0.294813096967	-0.958296479394	0.672756246281	1.0659972331	-0.731076714701	-0.431070351044	0.870048098272	-0.581684503711
CDH1|1_SHH	CDH1|1	SHH	0.446962118893	-1.11585989533	-0.639878661533	1.3625999569	-0.919246205035	-0.60087608678	-0.524867441357	-1.06905818256	0.190940405109	-1.36552675823
CDH1|1_TGFB1||Cterminus	CDH1|1	TGFB1||Cterminus	-0.544793047899	1.18780208617	0.611126663799	-1.00102860922	-0.524867858706	1.04214242211	-0.889476101805	-0.416638278958	0.593902499069	-0.312834484216
CDH1|1_TGFB1||LAP	CDH1|1	TGFB1||LAP	0.824908993519	-0.463359978755	0.206053894328	1.06841673005	-0.014076188508	-0.378744219761	0.71659785632	1.40996045308	1.0932113362	0.988546757922
CDH1|1_TGFB2|A	CDH1|1	TGFB2|A	-0.692928796576	-0.759158481745	-0.609896486741	-0.647163866956	0.0917150123778	0.0780797251988	0.121542369579	-0.519861199678	0.666137805912	0.818996589639
CDH1|1_THPO|1	CDH1|1	THPO|1	0.884423284504	1.59096984267	-0.885597821612	-1.37466982089	-0.601850032683	0.31612056613	-0.766794704476	2.38128279804	-1.19315505858	1.22710017357
CDH1|1_TNFRSF11B	CDH1|1	TNFRSF11B	-0.736396673603	1.21713371561	-0.672659566715	-2.04188746791	-0.861955351673	-0.38341916748	-1.35284030958	1.61155130802	-0.756932922436	1.3329233397
CDH1|1_TNFSF11|1	CDH1|1	TNFSF11|1	2.17398991772	-1.49358219826	1.02126929525	0.229415310729	0.172146318529	-0.0799969298504	0.179760644315	-0.498534994356	0.953849384516	0.0426363613479
CDH1|1_TNF	CDH1|1	TNF	-1.32509113504	-0.9454728818	0.666706042278	1.27381891432	0.245153927244	0.0327149561762	-0.0705497165317	-0.481836257597	-1.43970011105	-0.417303804849
CDH1|1_VEGFA|VEGF206	CDH1|1	VEGFA|VEGF206	0.563090744706	0.684622649024	0.389149526716	-0.0151626056538	-0.621155671216	-1.03164898448	-0.444106108864	-0.868441801502	0.189481627391	-0.71544290873
CDH1|1_WNT10A	CDH1|1	WNT10A	-1.12678704053	-0.579270615239	-0.783606762325	0.221467002878	0.547923878752	2.01582765633	0.94069088744	0.129526331651	1.51984303244	0.783428305161
CDH1|1_WNT3A|1	CDH1|1	WNT3A|1	0.0563820582198	-0.877514648645	0.0106048937413	0.697828284016	0.203775657646	-0.215287764902	-1.00451699312	-0.323547993861	0.537933236974	-0.36991552912
CDH1|1_Wnt5a|1	CDH1|1	Wnt5a|1	-0.96538260255	0.555378030574	-0.760873675448	-0.704840492352	2.02170615958	-0.571421248626	1.75751848392	0.716350224756	-0.93077423076	1.0520773476
CDH20_ANGPT1|1	CDH20	ANGPT1|1	-0.207145660487	0.504869795656	1.27810840526	-0.234538245208	-0.803205320305	0.115253437372	1.43162350885	-0.0286681436219	1.19632533264	1.67118202206
CDH20_ANGPT2|1	CDH20	ANGPT2|1	0.106266781355	0.959896504102	0.272901122254	-0.296228790061	-0.171557159343	0.568221059427	0.991763793513	0.774823610445	-1.17852193274	1.38275791943
CDH20_AREG	CDH20	AREG	0.856042319117	-1.60481997155	-0.0024759406357	0.710147727894	0.307883672639	-1.05182596112	-0.0912299997299	-0.863998234473	0.383757579266	-0.882399273422
CDH20_BMP2	CDH20	BMP2	-0.143106179144	0.512234888507	-0.860345761715	2.28226942012	-0.849575946943	0.573302067135	-0.576437160519	0.907334686544	0.941780857884	0.00930427445089
CDH20_BMP3	CDH20	BMP3	-0.183731015589	-0.975554246709	-1.60491852325	-0.626898392182	0.270779008304	1.34759553593	-0.584114042931	-0.599102359868	0.517518689496	-0.416296846523
CDH20_BMP4	CDH20	BMP4	-0.135584462411	-0.917343683479	1.36302816633	0.899881929513	0.361522763914	0.373652337887	0.266079016656	-0.489117753604	0.855940311739	-0.745573672143
CDH20_BMP5|1	CDH20	BMP5|1	0.138814089061	-1.21100493447	0.507876375307	2.446180784	0.121470217063	0.202547775312	0.374693392946	-0.289773030257	0.760668409696	-0.285437447243
CDH20_BMP6	CDH20	BMP6	-1.94036057868	1.42112601424	-0.756497227906	-0.188926342563	-0.325528010532	0.147850441019	-0.87767832242	1.3779272101	-0.590399888042	1.94615074646
CDH20_BMP7	CDH20	BMP7	-1.6851487023	-1.02920070649	0.282187869685	1.35869115178	0.363993151707	-1.31754079492	-0.409568915476	-0.510886388084	0.981530013864	-0.16202762772
CDH20_CSF2	CDH20	CSF2	-0.302065279443	-0.692989918917	0.0578973420498	0.901652889063	2.15454484102	-3.86721031089	0.349376974889	-0.561665785789	0.237406694115	-0.348613543084
CDH20_CTGF|1	CDH20	CTGF|1	0.0165952205634	0.728121221055	1.73162818704	-0.790958657178	0.124745039745	0.284163902459	-0.633073748234	0.686121837484	0.719707486179	0.737879028369
CDH20_CXCL12|Alpha	CDH20	CXCL12|Alpha	0.312010954846	0.0666863287111	3.23688491541	0.0336850184595	0.537743483993	1.28750415673	-0.314974107647	-0.903824934405	-1.2937049002	-0.781748236253
CDH20_CXCL12|Beta	CDH20	CXCL12|Beta	-1.30965130307	-0.982935424237	0.583341052235	-0.770033091182	-0.72014401067	0.574715233644	-0.804172741115	-0.602881642256	0.562368168127	-0.243387686592
CDH20_CXCL1	CDH20	CXCL1	-0.558461837799	-1.26317292628	-0.371789882157	0.0505576444307	-0.379793706426	-1.06725454597	2.21413007861	2.20024137684	-1.01200964809	1.76611600653
CDH20_CXCL8|1	CDH20	CXCL8|1	0.643982354795	-0.0344341958388	0.084739171994	0.583851677434	-0.216036358923	-0.194852412437	1.11931467026	-0.389809921738	-1.16665333112	-0.230206937123
CDH20_DLL1|1	CDH20	DLL1|1	0.762441934119	1.58629722134	-0.0658651959618	-0.0714199088957	0.199517298687	0.633472179296	-0.999669605321	-0.603142407018	-1.2630271494	-1.1889643219
CDH20_DLL4	CDH20	DLL4	-0.829664177953	0.912093192507	0.0990417534488	-0.721305098101	2.94686853267	-0.690294342991	1.55108755903	1.05361892418	-1.0323035447	0.898032612325
CDH20_EGF|1	CDH20	EGF|1	0.182259911349	1.10261670081	-1.43476237943	-0.939949868619	-0.620768358441	0.300404371316	-0.225418824303	0.713283134997	0.490316677583	1.38599156856
CDH20_FASLG|1	CDH20	FASLG|1	-0.281054327454	-1.62647913816	-0.871731938806	0.620884924143	-0.866422864367	-0.659833713765	-0.0645807114799	-0.910960917318	0.289438427878	-0.826124744311
CDH20_FBS	CDH20	FBS	0.0449622774465	0.661481178441	0.0396441162814	-0.824178311373	-0.912132348923	-0.44034274426	-0.762821916032	-0.710934840953	0.452277812993	-0.482416376283
CDH20_FGF2|3	CDH20	FGF2|3	1.30927355307	0.484913629599	-0.279394203124	-1.95836275517	0.380933155117	0.917902784543	-0.554712034271	-0.111482522595	0.837712624678	0.204051525251
CDH20_FGF6	CDH20	FGF6	-1.10678300487	1.73460028307	1.38204929942	0.476446426907	0.575988011644	1.97519117106	-1.04378813293	-1.39591340498	0.536723681575	-0.586700359603
CDH20_FLT3LG|1	CDH20	FLT3LG|1	-1.07889036385	1.04877002637	-0.0021654558109	-2.10426056593	-0.672591932798	-0.237438019577	-0.853181559427	0.103054145735	-1.07746990255	0.4582137211
CDH20_GPNMB|1	CDH20	GPNMB|1	0.0511446683189	-0.829703415926	-0.193355462382	0.267794613519	0.581282513826	0.062177251031	-0.105734482418	-0.6585894821	-1.61623394926	-0.937717920769
CDH20_HGF|1	CDH20	HGF|1	0.703775943668	0.68126968146	0.765963111888	-0.529581922854	2.52943127059	-2.15339028854	1.13084588083	1.13237198346	-0.793549766928	2.19309547366
CDH20_IGF1|1	CDH20	IGF1|1	0.36884108552	1.34795453576	0.195755019586	-0.705615871082	-0.676817569481	-0.00681169145299	1.40115440752	-0.921984446785	-1.09149656089	1.2070404921
CDH20_IGFBP2	CDH20	IGFBP2	-0.4339280494	-1.72426037593	-0.224977517285	0.117680110481	-0.616285577679	0.320609148823	-0.211151103065	-0.780738123683	0.496541829108	-0.648155513264
CDH20_IGFBP3|1	CDH20	IGFBP3|1	0.360105025974	0.084901921361	-0.40937001276	0.569556655759	0.12007899285	0.155713983827	-1.28418891254	-0.825558777826	0.307249381806	-1.43336751743
CDH20_IL13	CDH20	IL13	0.0738287853739	-0.778237924392	-0.760057992878	0.724209932505	-0.706873921589	-0.279380912127	1.93923451509	-0.517146974669	1.16756912349	-0.241270307709
CDH20_IL15|IL15S48AA	CDH20	IL15|IL15S48AA	0.483099619978	-0.94994666144	0.894743167494	0.911160897688	-0.118415845947	-0.940828465236	-0.233120166351	-0.629421624795	-1.59300784303	-0.653710527971
CDH20_IL1B	CDH20	IL1B	1.06179816187	0.0475554035349	-0.902431836157	-0.396182077747	-0.433399466154	0.539470351834	1.23164544624	1.03940066224	-1.1017013679	1.33061769652
CDH20_IL6	CDH20	IL6	-0.562691713349	0.104454696887	-0.0428267192116	-0.906818972993	-0.661022492029	0.928520711593	-0.95215643551	-0.719408364508	0.41826585218	-0.401619458152
CDH20_IL7|1	CDH20	IL7|1	0.550241302666	0.993393935087	-0.305034398101	-0.0616611465187	0.540320620859	0.205385170005	0.605150389865	1.29314315333	1.98402933445	1.47887912435
CDH20_JAG1|1	CDH20	JAG1|1	1.32334148332	-1.69202477961	0.204967381974	0.152514284718	0.550909465311	1.75167925778	-0.18583049986	-0.806087722786	0.707563982026	-0.0925177010631
CDH20_JAG2|Long	CDH20	JAG2|Long	-1.36530686695	1.49785407361	-1.2236394079	-1.11130262558	-0.78017139694	0.362058163584	-0.158785931739	0.356711417476	-1.03096539397	0.506228999534
CDH20_KITLG|1	CDH20	KITLG|1	0.142489849036	0.707097599308	-1.25602573986	-1.06377892519	-0.961159173696	-0.849307127392	1.48311491107	-0.417139474926	1.12241481206	0.686439670921
CDH20_KNG1|HMW	CDH20	KNG1|HMW	-0.643713482962	-0.169978608667	-1.0713930359	0.410802921513	-0.0387561926093	0.198129742032	-2.09379545252	-0.730856618707	-1.29876323578	-0.409735132637
CDH20_LEP	CDH20	LEP	1.7676739572	1.38610442396	1.70340743911	-0.166336424252	0.202852009327	-0.161196378219	-0.710245977815	-0.23960386494	0.412096358586	-0.874863608862
CDH20_LYVE1	CDH20	LYVE1	2.10510580151	0.541958282189	0.0191398320634	-0.432132923109	-0.503250959614	0.0281953567509	-0.753127349596	3.35614109872	-1.04582784889	1.07134990272
CDH20_NRG1|10	CDH20	NRG1|10	-0.154513616894	-1.46821825995	-0.74579871268	1.21187039088	-0.942900546692	-0.943920873445	-0.178973137085	-0.68628452645	0.0555374866551	-1.23299399729
CDH20_NRG1|1	CDH20	NRG1|1	0.595955763661	0.451848162007	0.634731686903	-0.49587144742	0.470543097734	1.83637044559	-1.00527492273	-0.595210245246	-1.26400597836	-0.522523081502
CDH20_NRG1|6	CDH20	NRG1|6	-0.530014941207	0.11915506984	-0.732223437776	-0.264415008979	-0.749081453651	0.877753615605	3.3076956432	-0.328404950792	0.582214357556	-0.330751540968
CDH20_PDGFAB	CDH20	PDGFAB	0.132484140318	-0.707802556406	-0.982033383276	-0.513716437572	0.21073983275	1.09473507645	-0.978047780599	-0.352444906114	0.424400905462	-0.404288710442
CDH20_PDGFB|1	CDH20	PDGFB|1	0.342961359334	-0.593481333426	0.593193616124	0.00890869644117	0.236078658391	-0.293149401649	0.742261612751	0.14805928369	1.40659112306	0.441756378954
CDH20_PTN	CDH20	PTN	-0.243471307276	0.229442949547	-0.171066025982	-1.2986881421	0.512169124783	1.542577797	-0.739492622984	-0.154027955624	0.997255817154	-0.0265810974905
CDH20_SHH	CDH20	SHH	-0.107215743246	-1.05889302078	-0.461086135022	0.508675217191	-0.835775184405	-0.576346711807	-0.328880666599	-0.912230029081	0.488696479754	-0.931213878976
CDH20_TGFB1||Cterminus	CDH20	TGFB1||Cterminus	-1.06577605299	1.35009354711	0.629667911195	-1.20362663093	-0.763701763332	0.419002859691	-0.604263386075	-0.35094204072	0.489652052404	0.0819362860773
CDH20_TGFB1||LAP	CDH20	TGFB1||LAP	0.982038279545	-0.438539546548	-0.142385015531	-0.0566314904853	0.195249199842	-0.0612004459427	0.70432101177	2.18631999848	1.38840551792	1.17893016631
CDH20_TGFB2|A	CDH20	TGFB2|A	-0.375109412097	-0.760504524742	-0.616051095226	-1.1291886826	0.310712532677	0.555164488498	0.267584776381	-0.227334990259	0.675867542103	1.05012957283
CDH20_THPO|1	CDH20	THPO|1	0.290149461295	1.69986572004	-0.488218658762	-1.00161327128	-0.281979925245	1.78121736426	-0.683209756087	2.42617045892	-0.847388580972	1.92095916997
CDH20_TNFRSF11B	CDH20	TNFRSF11B	-0.325066575332	1.54961343436	-0.69212320868	-4.0720860118	-0.908677481849	-0.86957392858	-0.96716670578	2.56864891067	-0.709318920499	2.06778949246
CDH20_TNFSF11|1	CDH20	TNFSF11|1	1.82745164586	-1.34959721654	1.00184340436	0.0900253347685	0.581374780245	1.32752595436	0.290202330997	-0.389235841318	1.40128169873	-0.140831983123
CDH20_TNF	CDH20	TNF	-0.708540763329	-1.03056155794	0.151204071545	0.926477932275	0.458520198416	1.07516643676	-0.075871767836	-0.253213309671	-1.28789221413	0.156540596955
CDH20_VEGFA|VEGF206	CDH20	VEGFA|VEGF206	0.120065880286	0.955367855964	0.560007069091	-0.117185079328	-0.720429712929	-0.884415982448	-0.446198169849	-0.849712008859	0.49816278212	-1.05891493286
CDH20_WNT10A	CDH20	WNT10A	-1.375271715	-0.583246167113	-0.96382241471	-0.584482181784	0.0788906397246	-0.287931868804	1.05696993867	0.558139324156	1.16851965914	1.56298705688
CDH20_WNT3A|1	CDH20	WNT3A|1	0.0402394277282	-0.850007150539	0.0931615319888	0.354786682768	0.305403074998	0.392111500241	-1.03633354914	-0.215692705276	0.502215132027	-0.0478058822148
CDH20_Wnt5a|1	CDH20	Wnt5a|1	-0.858437645075	0.422926469852	-0.882336551146	-1.55804070162	2.69008414471	0.554850618795	2.04366223582	1.03281781255	-0.904154556832	1.37045091737
CDH3|1_ANGPT1|1	CDH3|1	ANGPT1|1	-1.12175073263	0.59881942772	1.64629858224	-0.263339958172	-0.825145933236	-0.397474923233	1.53940506588	-0.283456356284	0.862250905239	0.582941283649
CDH3|1_ANGPT2|1	CDH3|1	ANGPT2|1	-1.06961341426	1.28382874087	0.717401908878	-0.0990539700801	-1.09141984617	-2.03670434577	1.08623474486	0.758516464736	-1.37212496939	0.602479459456
CDH3|1_AREG	CDH3|1	AREG	-0.748180386145	-1.42009535125	0.454654765822	0.741845445051	0.118197842906	-0.618268377551	0.0138155672017	-0.833029220413	0.617525982797	-0.808928631231
CDH3|1_BMP2	CDH3|1	BMP2	0.110271142398	0.391774577674	-1.28324447987	1.95357616071	-0.954675611056	0.436109558025	-0.549712187144	0.756482133132	0.786701354556	-0.64221537472
CDH3|1_BMP3	CDH3|1	BMP3	0.689600048974	-1.25002180414	-2.05813460048	-0.342314126103	0.0866887339386	0.362752747967	-0.574218904838	-0.685946146608	0.658716478959	-0.281514010684
CDH3|1_BMP4	CDH3|1	BMP4	-1.25486341183	-0.736432491616	1.5506559788	0.283687175382	0.352588351154	-0.17199773483	0.267996132427	-0.506918338659	0.814712862971	-0.933074973587
CDH3|1_BMP5|1	CDH3|1	BMP5|1	-0.313566751856	-1.17350519681	0.568453316668	2.30334997441	0.114140324369	1.07174750452	0.479350227314	-0.333404972986	0.415287573101	-0.876729068095
CDH3|1_BMP6	CDH3|1	BMP6	-1.37679926612	1.31869995199	-0.639402113879	-0.30035214073	-0.194441918045	-0.606960186341	-1.03563995349	0.936946351608	-0.768500694665	1.56152827837
CDH3|1_BMP7	CDH3|1	BMP7	-1.59881769303	-1.07809344796	0.271252924223	1.98708898239	0.18624707534	-1.4691426479	-0.431107335271	-0.501040649861	0.784826872161	-0.784963567883
CDH3|1_CSF2	CDH3|1	CSF2	-0.868206252201	-0.789624934306	0.267834502793	1.11224351029	6.40223717094	-3.89254581183	0.459781115385	-0.607079361103	0.4316907489	-0.776237303222
CDH3|1_CTGF|1	CDH3|1	CTGF|1	0.218661650411	0.729110377454	1.66336538801	-0.367807709386	0.428461230701	0.093886166123	-0.782817319084	0.109732412588	1.03929763682	0.0530177598477
CDH3|1_CXCL12|Alpha	CDH3|1	CXCL12|Alpha	-0.309760156132	0.20817209441	3.1963457103	0.374005355162	0.503651360943	-0.0262536645647	-0.237001742317	-0.762291373919	-1.26142260724	-0.739712176924
CDH3|1_CXCL12|Beta	CDH3|1	CXCL12|Beta	-0.783016206296	-1.03646194046	0.484881903188	-0.298551571987	-0.98446098186	-0.370631041534	-0.77772460489	-0.48734691128	0.7762899168	-0.0406468334481
CDH3|1_CXCL1	CDH3|1	CXCL1	-1.56413967849	-1.19834517547	-0.290260314682	0.164062126483	-0.433181511367	-0.545758470024	2.48308462998	1.37215017083	-1.00783243895	0.535129699474
CDH3|1_CXCL8|1	CDH3|1	CXCL8|1	-0.340380975582	0.00595975458474	0.615960312961	0.719038626505	-1.0339454866	-1.39743639564	1.29872490559	-0.30864304193	-1.24985814298	-0.544337421625
CDH3|1_DLL1|1	CDH3|1	DLL1|1	1.28143254707	1.34041133411	0.106000586903	-0.376192277041	-0.379482274508	-1.70852688668	-1.12987440892	-0.684010573607	-1.26859489677	-1.60176283908
CDH3|1_DLL4	CDH3|1	DLL4	-0.949688988166	0.937360231557	0.842651925607	-0.202311712821	3.48970031166	0.927037173578	1.54304745138	0.852753073144	-1.08856021996	0.0992930166688
CDH3|1_EGF|1	CDH3|1	EGF|1	1.04406614664	0.838317458183	-1.3751464804	-1.21636688899	-0.808499033414	-0.543425325615	-0.433565732497	0.287558973195	0.144305512687	0.207585661724
CDH3|1_FASLG|1	CDH3|1	FASLG|1	-1.13340924641	-1.40012954467	0.0455754297563	-0.0952848677778	-0.894250359252	-0.39735160315	-0.0936978315221	-0.771344459309	0.169766510666	-0.624478581275
CDH3|1_FBS	CDH3|1	FBS	0.0993034758741	0.690114822732	0.06426510259	-0.895124538942	-0.948411246686	-1.4304885959	-0.900185208798	-0.733606003546	0.626486512467	-0.622001976641
CDH3|1_FGF2|3	CDH3|1	FGF2|3	1.25922909326	0.407536678886	-0.252056044504	-1.66113637966	0.555960824403	1.76614336336	-0.756276722981	0.160144620167	1.19694709834	0.441623095554
CDH3|1_FGF6	CDH3|1	FGF6	-0.864543596031	1.77888754345	1.71296145754	0.95824488192	1.05500508639	2.26711661982	-0.950947123801	-1.41210400521	0.594739567701	-0.44325720605
CDH3|1_FLT3LG|1	CDH3|1	FLT3LG|1	-0.686272209303	0.915107611539	-0.251612795939	-1.3034538417	-0.956271028266	0.261323912709	-0.87815155135	0.147110044049	-1.13763535584	0.0157571642922
CDH3|1_GPNMB|1	CDH3|1	GPNMB|1	-0.324401371788	-0.829952930181	0.0945301931429	0.647353896642	0.69758525664	0.984353889121	-0.207506430184	-0.708203397453	-1.50921561833	-1.39610937185
CDH3|1_HGF|1	CDH3|1	HGF|1	-0.312921817836	0.406881260525	1.55855445526	0.62252319541	2.79157023825	-1.18090907319	1.07218558206	0.783007017066	-0.841103881593	0.675936318708
CDH3|1_IGF1|1	CDH3|1	IGF1|1	-0.750119750328	1.53191291228	1.11586099128	-0.562836620943	-0.70136440769	0.334975070239	1.36092864411	-1.04359241077	-1.09440358946	0.0539719121053
CDH3|1_IGFBP2	CDH3|1	IGFBP2	-0.46856310029	-1.7609018072	0.281890732784	0.689311631182	-0.637008893852	0.157666935231	-0.336625169155	-0.704054024808	0.639061311663	-0.614238354527
CDH3|1_IGFBP3|1	CDH3|1	IGFBP3|1	1.04061053946	0.093087790558	-0.37226603887	0.521651526929	0.12164646292	-0.424156304591	-1.29887677082	-0.949415786198	0.198168438941	-0.980700950254
CDH3|1_IL13	CDH3|1	IL13	-0.0863250409031	-0.743811754556	-0.450425850741	0.710362250784	-0.623163107305	-0.189531915572	1.79717653678	-0.460652708962	0.864202979444	-0.808928762474
CDH3|1_IL15|IL15S48AA	CDH3|1	IL15|IL15S48AA	0.166839821226	-1.09678298638	1.60677602767	1.23418842147	0.0106561725068	-0.473262026296	-0.238943704989	-0.565020656883	-1.3467353786	-0.575518058504
CDH3|1_IL1B	CDH3|1	IL1B	0.277907891509	0.12977954821	-0.475281216834	0.387438440571	-0.590634856591	0.390751445739	1.25840846282	0.948133432638	-1.11900272527	0.892132133469
CDH3|1_IL6	CDH3|1	IL6	0.0459551990142	-0.089031626436	-0.17582678137	-0.197567771923	-0.714918959987	0.223994819937	-0.952561254854	-0.673729271889	0.351091260771	-0.560818123688
CDH3|1_IL7|1	CDH3|1	IL7|1	0.118450454725	1.06490038394	-0.080269477714	0.0470053335808	-0.177842350513	-0.810697439957	0.955607158764	0.821678366227	1.73948783553	0.945864959488
CDH3|1_JAG1|1	CDH3|1	JAG1|1	0.750077439443	-1.67459642306	0.146812208686	0.378916606845	0.166020479465	0.561023050466	-0.323888515606	-0.534806876314	0.6987925575	-0.253336878348
CDH3|1_JAG2|Long	CDH3|1	JAG2|Long	-1.40798789291	1.57285621311	-1.22276468484	-1.26777487378	-1.06069645073	-0.209999083161	-0.295883159627	0.379865555215	-1.01739829903	0.204399941484
CDH3|1_KITLG|1	CDH3|1	KITLG|1	-0.808108630732	0.922283084535	-0.817836148749	-0.60694411531	-0.61655375106	0.934571988633	1.65656051471	-0.287116666081	1.55977792113	0.496494485739
CDH3|1_KNG1|HMW	CDH3|1	KNG1|HMW	-0.510443781693	-0.0906407816203	-1.02347285796	0.205448517747	-0.265082412712	-0.4853431148	-2.14380111123	-0.686984218959	-1.28864032146	-0.432536780411
CDH3|1_LEP	CDH3|1	LEP	1.96440544781	1.33102271202	0.979647026133	0.000250430350182	0.142445525613	-0.161535458563	-0.766940475663	-0.42563497734	0.112720751211	-1.33866279045
CDH3|1_LYVE1	CDH3|1	LYVE1	1.94703596687	0.437232271577	-0.647659264619	-0.249677138249	-0.646185238379	-0.591676872654	-0.883932054799	2.43600887461	-1.31878129576	0.29509409012
CDH3|1_NRG1|10	CDH3|1	NRG1|10	-1.02796718007	-1.46969290469	-0.552429483231	1.61214766937	-0.738934541253	-0.309620513063	-0.147629329761	-0.646912197782	0.23481097563	-1.33334574411
CDH3|1_NRG1|1	CDH3|1	NRG1|1	0.383778018096	0.397530072863	0.956792831118	-0.506862206662	0.155850362699	0.513218205889	-1.10364717738	-0.642251590038	-1.18960344247	-0.216937050854
CDH3|1_NRG1|6	CDH3|1	NRG1|6	-1.05040019059	0.119730605743	-0.76419631897	-0.0418587234744	-0.707054719544	-0.0302001469052	3.74459913819	-0.24044889063	0.508270402983	-0.542669218981
CDH3|1_PDGFAB	CDH3|1	PDGFAB	0.468976956902	-0.766131187587	-0.7685381557	0.0226642548315	0.12045777187	0.205720162386	-1.13398568807	-0.481252337344	0.366705058467	-0.513109988271
CDH3|1_PDGFB|1	CDH3|1	PDGFB|1	-1.14963349382	-0.48338707878	1.4799100314	1.06640923177	0.144116815102	-0.268576856187	0.926596759431	-0.0680478678836	1.13043675719	-0.153944991551
CDH3|1_PTN	CDH3|1	PTN	0.195200099218	0.113173990418	0.0554153966527	-1.23501865302	0.372512419925	0.551047585487	-0.810166688347	-0.352887621845	1.11328493944	-0.235765532581
CDH3|1_SHH	CDH3|1	SHH	-1.38530652062	-1.15499476668	-0.142676742185	1.04184476647	-0.92748447923	-0.701638277879	-0.443874269456	-0.935173384916	0.452758102675	-0.741791506203
CDH3|1_TGFB1||Cterminus	CDH3|1	TGFB1||Cterminus	-0.451912108278	1.22885483374	0.74363175469	-0.938868885155	-0.700209014505	-0.169846624127	-0.874608346249	-0.512455157526	0.57437356956	-0.721857761433
CDH3|1_TGFB1||LAP	CDH3|1	TGFB1||LAP	-0.479581879314	-0.359882082576	0.533070791812	0.825095075577	0.106169581231	-0.374485992569	0.756690164641	1.55106781832	1.29850650333	0.798298759567
