MEP	ECMp	Ligand	Spot Cell Count	2N DNA Proportion	Lineage Ratio
VCAM1|1_NRG1|6	VCAM1|1	NRG1|6	6.1994	0.96889	-3.744589
VTN_NRG1|6	VTN	NRG1|6	5.9757	1.63458	-4.010236
ALCAM|1_PDGFAB	ALCAM|1	PDGFAB	6.5146	1.76254	-3.717896
BCAN|1_PDGFAB	BCAN|1	PDGFAB	6.3736	1.88205	-3.736771
BGN_PDGFAB	BGN	PDGFAB	6.9071	1.61499	-3.989057
CD44|1_PDGFAB	CD44|1	PDGFAB	6.7463	1.83426	-3.979891
CDH15_PDGFAB	CDH15	PDGFAB	6.2406	1.73523	-3.79205
CDH1|1_PDGFAB	CDH1|1	PDGFAB	6.3886	1.7291	-3.847097
CDH20_PDGFAB	CDH20	PDGFAB	6.3622	1.69237	-3.905301
CDH3|1_PDGFAB	CDH3|1	PDGFAB	6.2076	1.73552	-3.799154
CDH6|1_PDGFAB	CDH6|1	PDGFAB	6.7697	1.72509	-3.907261
CDH8_PDGFAB	CDH8	PDGFAB	6.5715	1.91572	-3.864136
CEACAM6_PDGFAB	CEACAM6	PDGFAB	6.3423	1.52344	-3.967156
COL1_PDGFAB	COL1	PDGFAB	6.494	1.8207	-3.994089
COL23A1|1_PDGFAB	COL23A1|1	PDGFAB	6.908	1.80057	-4.086988
COL2A1|2_PDGFAB	COL2A1|2	PDGFAB	6.5264	1.74358	-3.940911
COL3A1|1_PDGFAB	COL3A1|1	PDGFAB	6.5753	1.60263	-4.035688
COL4_PDGFAB	COL4	PDGFAB	6.6695	1.89054	-4.025804
COL5A1_PDGFAB	COL5A1	PDGFAB	6.7882	1.74295	-4.091094
DCN|A_PDGFAB	DCN|A	PDGFAB	6.8072	1.55307	-4.124355
DSG2_PDGFAB	DSG2	PDGFAB	6.5084	1.87699	-3.73911
ECM1|1_PDGFAB	ECM1|1	PDGFAB	6.649	1.5924	-3.943473
ELN|3_PDGFAB	ELN|3	PDGFAB	5.5733	1.61718	-3.548734
FBN1_PDGFAB	FBN1	PDGFAB	6.7433	1.6308	-4.082525
FN1|1_PDGFAB	FN1|1	PDGFAB	6.1829	1.6878	-3.719674
GAP43|1_PDGFAB	GAP43|1	PDGFAB	6.4174	1.82322	-3.647878
HA<500kDa_PDGFAB	HA<500kDa	PDGFAB	6.3365	1.55436	-3.95521
HA>500kDa_PDGFAB	HA>500kDa	PDGFAB	6.5744	1.89702	-3.930876
ICAM1_PDGFAB	ICAM1	PDGFAB	6.5417	1.40381	-3.784619
ITGA10B1_PDGFAB	ITGA10B1	PDGFAB	6.5015	1.55602	-3.841444
ITGA2B1_PDGFAB	ITGA2B1	PDGFAB	6.2653	1.80911	-3.75293
ITGA3B1_PDGFAB	ITGA3B1	PDGFAB	6.6815	1.78178	-4.125933
ITGA4B1_PDGFAB	ITGA4B1	PDGFAB	6.5441	1.59308	-3.967406
ITGA6B4_PDGFAB	ITGA6B4	PDGFAB	6.6319	1.69914	-3.834981
ITGA9B1_PDGFAB	ITGA9B1	PDGFAB	6.5446	1.8996	-3.781279
ITGAMB2_PDGFAB	ITGAMB2	PDGFAB	6.648	1.64556	-4.068206
ITGAVB6_PDGFAB	ITGAVB6	PDGFAB	6.5528	1.87618	-3.829111
LAMB1_PDGFAB	LAMB1	PDGFAB	6.4332	1.45366	-4.017092
LUM_PDGFAB	LUM	PDGFAB	6.5858	1.36054	-3.847662
Laminin3B32_PDGFAB	Laminin3B32	PDGFAB	6.1571	1.7559	-3.678419
NID1|1_PDGFAB	NID1|1	PDGFAB	3.3541	1.99806	-3.256841
OMD_PDGFAB	OMD	PDGFAB	6.5779	1.60985	-3.947411
PECAM1|Long_PDGFAB	PECAM1|Long	PDGFAB	6.4991	1.97031	-3.83388
POSTN|1_PDGFAB	POSTN|1	PDGFAB	6.595	1.81206	-3.959427
SPARC_PDGFAB	SPARC	PDGFAB	6.7505	1.84456	-3.907156
SPP1|A_PDGFAB	SPP1|A	PDGFAB	6.5754	1.6905	-3.981962
THBS1|1_PDGFAB	THBS1|1	PDGFAB	6.4618	2.1296	-3.849708
TNC|1_PDGFAB	TNC|1	PDGFAB	6.3894	1.57436	-3.746167
VCAM1|1_PDGFAB	VCAM1|1	PDGFAB	6.4933	1.70227	-3.880475
VTN_PDGFAB	VTN	PDGFAB	6.0883	1.84303	-3.600574
ALCAM|1_PDGFB|1	ALCAM|1	PDGFB|1	6.6328	2.12749	-3.852774
BCAN|1_PDGFB|1	BCAN|1	PDGFB|1	5.8476	1.29219	-3.491541
BGN_PDGFB|1	BGN	PDGFB|1	6.8731	2.04749	-3.842952
CD44|1_PDGFB|1	CD44|1	PDGFB|1	6.3251	2.03948	-3.558108
CDH15_PDGFB|1	CDH15	PDGFB|1	6.258	1.72773	-3.595879
CDH1|1_PDGFB|1	CDH1|1	PDGFB|1	6.3288	1.75479	-3.466116
CDH20_PDGFB|1	CDH20	PDGFB|1	6.1243	2.06197	-3.602639
CDH3|1_PDGFB|1	CDH3|1	PDGFB|1	6.221	1.76098	-3.607233
CDH6|1_PDGFB|1	CDH6|1	PDGFB|1	6.3126	1.80432	-3.80741
CDH8_PDGFB|1	CDH8	PDGFB|1	6.546	2.11533	-3.771653
CEACAM6_PDGFB|1	CEACAM6	PDGFB|1	5.3606	1.76166	-3.73527
COL1_PDGFB|1	COL1	PDGFB|1	6.5304	2.01233	-3.798123
COL23A1|1_PDGFB|1	COL23A1|1	PDGFB|1	6.4333	1.78625	-3.786326
COL2A1|2_PDGFB|1	COL2A1|2	PDGFB|1	6.4433	1.65991	-3.840342
COL3A1|1_PDGFB|1	COL3A1|1	PDGFB|1	5.808	1.54845	-3.589291
COL4_PDGFB|1	COL4	PDGFB|1	6.6707	1.89637	-3.782316
COL5A1_PDGFB|1	COL5A1	PDGFB|1	6.6181	2.01713	-3.780826
DCN|A_PDGFB|1	DCN|A	PDGFB|1	6.4944	2.03889	-3.72171
DSG2_PDGFB|1	DSG2	PDGFB|1	6.3722	1.68752	-3.556395
ECM1|1_PDGFB|1	ECM1|1	PDGFB|1	6.2985	2.06378	-3.656499
ELN|3_PDGFB|1	ELN|3	PDGFB|1	5.8975	2.15981	-3.593962
FBN1_PDGFB|1	FBN1	PDGFB|1	6.3162	1.95104	-3.442399
FN1|1_PDGFB|1	FN1|1	PDGFB|1	6.4469	1.8419	-3.590796
GAP43|1_PDGFB|1	GAP43|1	PDGFB|1	6.0519	2.02441	-3.222904
HA<500kDa_PDGFB|1	HA<500kDa	PDGFB|1	6.502	2.16803	-3.657289
HA>500kDa_PDGFB|1	HA>500kDa	PDGFB|1	6.6001	1.61021	-3.681321
ICAM1_PDGFB|1	ICAM1	PDGFB|1	6.5431	1.38507	-3.746412
ITGA10B1_PDGFB|1	ITGA10B1	PDGFB|1	6.3563	1.88828	-3.528444
ITGA2B1_PDGFB|1	ITGA2B1	PDGFB|1	6.4657	1.91607	-3.445649
ITGA3B1_PDGFB|1	ITGA3B1	PDGFB|1	6.7368	2.23381	-3.782982
ITGA4B1_PDGFB|1	ITGA4B1	PDGFB|1	6.3892	1.86284	-3.757802
ITGA6B4_PDGFB|1	ITGA6B4	PDGFB|1	6.1439	1.70879	-3.59493
ITGA9B1_PDGFB|1	ITGA9B1	PDGFB|1	6.0898	1.84307	-3.546757
ITGAMB2_PDGFB|1	ITGAMB2	PDGFB|1	6.572	2.13392	-3.81708
ITGAVB6_PDGFB|1	ITGAVB6	PDGFB|1	6.1521	2.2579	-3.54804
LAMB1_PDGFB|1	LAMB1	PDGFB|1	5.9286	2.07134	-3.477948
LUM_PDGFB|1	LUM	PDGFB|1	6.4036	1.82274	-3.845673
Laminin3B32_PDGFB|1	Laminin3B32	PDGFB|1	6.3391	2.18216	-3.670978
NID1|1_PDGFB|1	NID1|1	PDGFB|1	3.7076	4.23536	-3.121778
OMD_PDGFB|1	OMD	PDGFB|1	6.1698	1.77288	-3.626674
PECAM1|Long_PDGFB|1	PECAM1|Long	PDGFB|1	6.2187	2.00919	-3.587317
POSTN|1_PDGFB|1	POSTN|1	PDGFB|1	6.4351	1.90955	-3.681979
SPARC_PDGFB|1	SPARC	PDGFB|1	6.7704	1.61796	-3.869588
SPP1|A_PDGFB|1	SPP1|A	PDGFB|1	6.2442	2.05396	-3.667203
THBS1|1_PDGFB|1	THBS1|1	PDGFB|1	6.1071	2.37008	-3.620071
TNC|1_PDGFB|1	TNC|1	PDGFB|1	6.5564	2.35772	-3.601293
VCAM1|1_PDGFB|1	VCAM1|1	PDGFB|1	6.3294	1.77567	-3.562447
VTN_PDGFB|1	VTN	PDGFB|1	5.949	1.85807	-3.597925
ALCAM|1_PTN	ALCAM|1	PTN	6.7201	1.65203	-4.052826
BCAN|1_PTN	BCAN|1	PTN	6.5618	1.32631	-3.871091
BGN_PTN	BGN	PTN	6.6838	1.48137	-3.864316
CD44|1_PTN	CD44|1	PTN	6.6763	1.42653	-4.061451
CDH15_PTN	CDH15	PTN	6.9221	1.64836	-4.109398
CDH1|1_PTN	CDH1|1	PTN	6.6339	1.36929	-4.021544
CDH20_PTN	CDH20	PTN	6.7252	1.68957	-4.095734
CDH3|1_PTN	CDH3|1	PTN	6.5258	1.71128	-3.884181
CDH6|1_PTN	CDH6|1	PTN	6.5028	1.65562	-3.847568
CDH8_PTN	CDH8	PTN	6.7386	1.5201	-4.088022
CEACAM6_PTN	CEACAM6	PTN	6.6497	1.58602	-3.957359
COL1_PTN	COL1	PTN	6.6654	1.55131	-3.926576
COL23A1|1_PTN	COL23A1|1	PTN	6.6295	1.34162	-4.062308
COL2A1|2_PTN	COL2A1|2	PTN	6.9943	1.54194	-4.22125
COL3A1|1_PTN	COL3A1|1	PTN	6.69	1.44193	-4.087922
COL4_PTN	COL4	PTN	6.6892	1.70765	-3.98476
COL5A1_PTN	COL5A1	PTN	6.8605	1.48998	-4.12759
DCN|A_PTN	DCN|A	PTN	6.657	1.63108	-3.816415
DSG2_PTN	DSG2	PTN	6.8365	1.60461	-3.981109
ECM1|1_PTN	ECM1|1	PTN	6.7296	1.37563	-4.068118
ELN|3_PTN	ELN|3	PTN	5.7014	1.39005	-3.826234
FBN1_PTN	FBN1	PTN	6.7909	1.51712	-4.001491
FN1|1_PTN	FN1|1	PTN	6.81	1.59324	-3.848587
GAP43|1_PTN	GAP43|1	PTN	6.7684	1.60176	-4.05925
HA<500kDa_PTN	HA<500kDa	PTN	6.6593	2.07593	-3.963536
HA>500kDa_PTN	HA>500kDa	PTN	6.707	1.69762	-3.999489
ICAM1_PTN	ICAM1	PTN	6.8178	1.27603	-4.086602
ITGA10B1_PTN	ITGA10B1	PTN	6.5886	1.51269	-3.790627
ITGA2B1_PTN	ITGA2B1	PTN	6.8364	1.66971	-4.07925
ITGA3B1_PTN	ITGA3B1	PTN	6.5578	1.51907	-3.940703
ITGA4B1_PTN	ITGA4B1	PTN	6.5506	1.57338	-4.004607
ITGA6B4_PTN	ITGA6B4	PTN	6.5015	1.56769	-3.890792
ITGA9B1_PTN	ITGA9B1	PTN	6.5875	1.75537	-3.973895
ITGAMB2_PTN	ITGAMB2	PTN	6.5034	1.41332	-3.985301
ITGAVB6_PTN	ITGAVB6	PTN	6.6216	1.57848	-3.908946
LAMB1_PTN	LAMB1	PTN	6.6057	1.49439	-4.110884
LUM_PTN	LUM	PTN	6.8819	1.33434	-3.984414
Laminin3B32_PTN	Laminin3B32	PTN	6.4827	1.21059	-3.962998
NID1|1_PTN	NID1|1	PTN	4.8379	1.4893	-3.740333
OMD_PTN	OMD	PTN	6.5346	1.35756	-3.763236
PECAM1|Long_PTN	PECAM1|Long	PTN	6.6846	1.87294	-4.019384
POSTN|1_PTN	POSTN|1	PTN	6.7484	1.54045	-3.983528
SPARC_PTN	SPARC	PTN	6.844	1.53148	-4.118654
SPP1|A_PTN	SPP1|A	PTN	6.3022	1.77053	-3.959107
THBS1|1_PTN	THBS1|1	PTN	6.4943	1.8278	-3.683365
TNC|1_PTN	TNC|1	PTN	6.8849	1.68361	-4.027344
VCAM1|1_PTN	VCAM1|1	PTN	6.5067	1.35794	-4.187359
VTN_PTN	VTN	PTN	6.8616	1.77822	-4.135451
ALCAM|1_SHH	ALCAM|1	SHH	6.4727	2.28422	-3.85937
BCAN|1_SHH	BCAN|1	SHH	6.0968	1.54178	-3.710384
BGN_SHH	BGN	SHH	6.1436	2.31151	-3.833865
CD44|1_SHH	CD44|1	SHH	6.6776	2.31023	-4.006334
CDH15_SHH	CDH15	SHH	6.2079	1.81496	-3.808138
CDH1|1_SHH	CDH1|1	SHH	6.1699	2.09538	-3.818297
CDH20_SHH	CDH20	SHH	5.954	1.64883	-3.707007
CDH3|1_SHH	CDH3|1	SHH	6.2179	2.17497	-3.780499
CDH6|1_SHH	CDH6|1	SHH	6.0102	2.19752	-3.689446
CDH8_SHH	CDH8	SHH	5.9962	2.24032	-3.604194
CEACAM6_SHH	CEACAM6	SHH	6.2175	2.12226	-3.858854
COL1_SHH	COL1	SHH	6.5166	1.96949	-4.12818
COL23A1|1_SHH	COL23A1|1	SHH	6.5247	1.82729	-3.816212
COL2A1|2_SHH	COL2A1|2	SHH	6.3057	2.26285	-3.940698
COL3A1|1_SHH	COL3A1|1	SHH	6.353	1.65407	-3.8704
COL4_SHH	COL4	SHH	6.0266	1.87683	-3.702987
COL5A1_SHH	COL5A1	SHH	6.3836	2.19966	-4.07784
DCN|A_SHH	DCN|A	SHH	6.5205	1.9153	-4.178073
DSG2_SHH	DSG2	SHH	6.0836	2.00085	-3.423615
ECM1|1_SHH	ECM1|1	SHH	6.4592	2.08009	-3.890325
ELN|3_SHH	ELN|3	SHH	5.5352	2.25961	-3.800259
FBN1_SHH	FBN1	SHH	6.6143	1.93169	-3.900163
FN1|1_SHH	FN1|1	SHH	6.0705	1.65256	-3.76584
GAP43|1_SHH	GAP43|1	SHH	5.8397	2.00599	-3.558038
HA<500kDa_SHH	HA<500kDa	SHH	6.1033	2.28319	-3.76464
HA>500kDa_SHH	HA>500kDa	SHH	6.2377	1.82115	-3.786371
ICAM1_SHH	ICAM1	SHH	6.4218	1.74647	-4.11241
ITGA10B1_SHH	ITGA10B1	SHH	6.1425	2.06747	-3.699562
ITGA2B1_SHH	ITGA2B1	SHH	6.4747	2.02242	-4.005378
ITGA3B1_SHH	ITGA3B1	SHH	6.3368	2.05285	-3.850406
ITGA4B1_SHH	ITGA4B1	SHH	6.3347	1.95782	-3.925383
ITGA6B4_SHH	ITGA6B4	SHH	5.932	1.68708	-3.573833
ITGA9B1_SHH	ITGA9B1	SHH	5.8263	1.77185	-3.719048
ITGAMB2_SHH	ITGAMB2	SHH	6.6866	1.5947	-4.018784
ITGAVB6_SHH	ITGAVB6	SHH	5.925	1.767	-3.60826
LAMB1_SHH	LAMB1	SHH	6.1812	2.08096	-3.690383
LUM_SHH	LUM	SHH	6.6965	2.05291	-4.024006
Laminin3B32_SHH	Laminin3B32	SHH	6.2249	2.01066	-3.745167
NID1|1_SHH	NID1|1	SHH	2.6568	2.78995	-3.615348
OMD_SHH	OMD	SHH	5.9071	1.81494	-3.616023
PECAM1|Long_SHH	PECAM1|Long	SHH	6.3553	1.78878	-4.088829
POSTN|1_SHH	POSTN|1	SHH	6.1784	1.91898	-3.874671
SPARC_SHH	SPARC	SHH	6.3475	1.92665	-3.861381
SPP1|A_SHH	SPP1|A	SHH	6.7557	1.93591	-4.153697
THBS1|1_SHH	THBS1|1	SHH	6.174	2.07227	-3.77495
TNC|1_SHH	TNC|1	SHH	6.0364	1.7116	-3.745046
VCAM1|1_SHH	VCAM1|1	SHH	5.6746	1.53301	-3.549224
VTN_SHH	VTN	SHH	6.3528	2.28409	-3.948003
ALCAM|1_TGFB1||Cterminus	ALCAM|1	TGFB1||Cterminus	6.3683	1.64258	-4.010316
BCAN|1_TGFB1||Cterminus	BCAN|1	TGFB1||Cterminus	6.0811	1.60289	-3.688776
BGN_TGFB1||Cterminus	BGN	TGFB1||Cterminus	6.2146	1.38399	-3.991067
CD44|1_TGFB1||Cterminus	CD44|1	TGFB1||Cterminus	6.2293	1.27233	-4.007061
CDH15_TGFB1||Cterminus	CDH15	TGFB1||Cterminus	6.2125	1.38107	-3.721147
CDH1|1_TGFB1||Cterminus	CDH1|1	TGFB1||Cterminus	6.3928	1.30008	-4.128365
CDH20_TGFB1||Cterminus	CDH20	TGFB1||Cterminus	6.2285	1.33527	-4.056263
CDH3|1_TGFB1||Cterminus	CDH3|1	TGFB1||Cterminus	6.2303	1.71759	-3.972732
CDH6|1_TGFB1||Cterminus	CDH6|1	TGFB1||Cterminus	6.4412	1.08515	-3.869722
CDH8_TGFB1||Cterminus	CDH8	TGFB1||Cterminus	6.2537	1.54894	-4.005505
CEACAM6_TGFB1||Cterminus	CEACAM6	TGFB1||Cterminus	6.213	1.12661	-3.983773
COL1_TGFB1||Cterminus	COL1	TGFB1||Cterminus	6.365	1.54383	-3.998118
COL23A1|1_TGFB1||Cterminus	COL23A1|1	TGFB1||Cterminus	6.1986	1.149	-3.962723
COL2A1|2_TGFB1||Cterminus	COL2A1|2	TGFB1||Cterminus	6.3305	1.37683	-4.05766
COL3A1|1_TGFB1||Cterminus	COL3A1|1	TGFB1||Cterminus	6.2233	1.37803	-3.964747
COL4_TGFB1||Cterminus	COL4	TGFB1||Cterminus	6.3883	1.84746	-4.031876
COL5A1_TGFB1||Cterminus	COL5A1	TGFB1||Cterminus	6.1738	1.52427	-4.220928
DCN|A_TGFB1||Cterminus	DCN|A	TGFB1||Cterminus	6.2077	1.94295	-3.916473
DSG2_TGFB1||Cterminus	DSG2	TGFB1||Cterminus	6.3227	1.48932	-4.039147
ECM1|1_TGFB1||Cterminus	ECM1|1	TGFB1||Cterminus	6.1182	1.51096	-3.872408
ELN|3_TGFB1||Cterminus	ELN|3	TGFB1||Cterminus	5.1057	1.54334	-3.665875
FBN1_TGFB1||Cterminus	FBN1	TGFB1||Cterminus	6.4619	1.57213	-3.980289
FN1|1_TGFB1||Cterminus	FN1|1	TGFB1||Cterminus	6.4672	1.74621	-3.960686
GAP43|1_TGFB1||Cterminus	GAP43|1	TGFB1||Cterminus	6.4062	1.26599	-4.053812
HA<500kDa_TGFB1||Cterminus	HA<500kDa	TGFB1||Cterminus	6.1437	1.56514	-4.000897
HA>500kDa_TGFB1||Cterminus	HA>500kDa	TGFB1||Cterminus	6.4981	1.67719	-4.028195
ICAM1_TGFB1||Cterminus	ICAM1	TGFB1||Cterminus	6.2206	1.47071	-3.743233
ITGA10B1_TGFB1||Cterminus	ITGA10B1	TGFB1||Cterminus	6.0853	1.458	-3.790172
ITGA2B1_TGFB1||Cterminus	ITGA2B1	TGFB1||Cterminus	6.1562	1.45588	-4.010876
ITGA3B1_TGFB1||Cterminus	ITGA3B1	TGFB1||Cterminus	6.4782	1.05547	-4.097498
ITGA4B1_TGFB1||Cterminus	ITGA4B1	TGFB1||Cterminus	6.2705	1.54427	-3.941233
ITGA6B4_TGFB1||Cterminus	ITGA6B4	TGFB1||Cterminus	6.5732	1.6324	-3.999171
ITGA9B1_TGFB1||Cterminus	ITGA9B1	TGFB1||Cterminus	6.0633	1.47025	-3.924559
ITGAMB2_TGFB1||Cterminus	ITGAMB2	TGFB1||Cterminus	6.3546	1.53106	-4.004337
ITGAVB6_TGFB1||Cterminus	ITGAVB6	TGFB1||Cterminus	6.3783	1.64093	-3.972191
LAMB1_TGFB1||Cterminus	LAMB1	TGFB1||Cterminus	6.3093	1.53557	-3.913565
LUM_TGFB1||Cterminus	LUM	TGFB1||Cterminus	6.2942	1.6685	-3.921328
Laminin3B32_TGFB1||Cterminus	Laminin3B32	TGFB1||Cterminus	6.1911	1.8807	-3.876765
NID1|1_TGFB1||Cterminus	NID1|1	TGFB1||Cterminus	3.0848	2.51821	-3.453512
OMD_TGFB1||Cterminus	OMD	TGFB1||Cterminus	6.2544	1.53488	-3.961237
PECAM1|Long_TGFB1||Cterminus	PECAM1|Long	TGFB1||Cterminus	6.2453	1.70443	-3.942719
POSTN|1_TGFB1||Cterminus	POSTN|1	TGFB1||Cterminus	6.2521	1.47821	-4.041034
SPARC_TGFB1||Cterminus	SPARC	TGFB1||Cterminus	6.4932	1.5401	-4.095153
SPP1|A_TGFB1||Cterminus	SPP1|A	TGFB1||Cterminus	6.4126	1.30003	-4.092329
THBS1|1_TGFB1||Cterminus	THBS1|1	TGFB1||Cterminus	6.1186	2.47286	-3.753775
TNC|1_TGFB1||Cterminus	TNC|1	TGFB1||Cterminus	6.4574	1.39361	-4.113929
VCAM1|1_TGFB1||Cterminus	VCAM1|1	TGFB1||Cterminus	6.4763	1.19737	-4.097515
VTN_TGFB1||Cterminus	VTN	TGFB1||Cterminus	6.1723	1.46251	-3.932164
ALCAM|1_TGFB1||LAP	ALCAM|1	TGFB1||LAP	6.5047	1.71932	-3.932075
BCAN|1_TGFB1||LAP	BCAN|1	TGFB1||LAP	6.6689	1.72336	-3.873661
BGN_TGFB1||LAP	BGN	TGFB1||LAP	6.5748	1.74718	-3.919121
CD44|1_TGFB1||LAP	CD44|1	TGFB1||LAP	6.4356	1.76346	-3.857517
CDH15_TGFB1||LAP	CDH15	TGFB1||LAP	6.1415	1.77734	-3.630531
CDH1|1_TGFB1||LAP	CDH1|1	TGFB1||LAP	6.0174	2.07523	-3.559772
CDH20_TGFB1||LAP	CDH20	TGFB1||LAP	6.4158	2.08557	-3.840546
CDH3|1_TGFB1||LAP	CDH3|1	TGFB1||LAP	6.3291	1.78534	-3.717051
CDH6|1_TGFB1||LAP	CDH6|1	TGFB1||LAP	6.4977	1.81765	-3.726388
CDH8_TGFB1||LAP	CDH8	TGFB1||LAP	6.3893	1.67795	-3.725963
CEACAM6_TGFB1||LAP	CEACAM6	TGFB1||LAP	6.3028	1.84358	-3.962252
COL1_TGFB1||LAP	COL1	TGFB1||LAP	6.3661	1.68574	-3.710968
COL23A1|1_TGFB1||LAP	COL23A1|1	TGFB1||LAP	6.8811	2.0385	-3.960958
COL2A1|2_TGFB1||LAP	COL2A1|2	TGFB1||LAP	6.6216	1.85369	-3.905678
COL3A1|1_TGFB1||LAP	COL3A1|1	TGFB1||LAP	6.439	1.29655	-3.797424
COL4_TGFB1||LAP	COL4	TGFB1||LAP	6.5196	1.69987	-3.80963
COL5A1_TGFB1||LAP	COL5A1	TGFB1||LAP	6.5946	1.73485	-3.997155
DCN|A_TGFB1||LAP	DCN|A	TGFB1||LAP	6.416	1.94378	-3.83053
DSG2_TGFB1||LAP	DSG2	TGFB1||LAP	6.4472	2.16813	-3.865357
ECM1|1_TGFB1||LAP	ECM1|1	TGFB1||LAP	6.4315	1.61824	-3.780357
ELN|3_TGFB1||LAP	ELN|3	TGFB1||LAP	6.3427	1.62693	-3.767875
FBN1_TGFB1||LAP	FBN1	TGFB1||LAP	6.8832	1.82723	-3.910689
FN1|1_TGFB1||LAP	FN1|1	TGFB1||LAP	6.244	1.58322	-3.753379
GAP43|1_TGFB1||LAP	GAP43|1	TGFB1||LAP	6.6657	1.59115	-3.995521
HA<500kDa_TGFB1||LAP	HA<500kDa	TGFB1||LAP	6.2397	1.77367	-3.683998
HA>500kDa_TGFB1||LAP	HA>500kDa	TGFB1||LAP	6.1602	1.57078	-3.740576
ICAM1_TGFB1||LAP	ICAM1	TGFB1||LAP	6.589	1.62628	-4.01813
ITGA10B1_TGFB1||LAP	ITGA10B1	TGFB1||LAP	6.5121	1.75532	-3.985483
ITGA2B1_TGFB1||LAP	ITGA2B1	TGFB1||LAP	6.6637	1.62279	-3.969282
ITGA3B1_TGFB1||LAP	ITGA3B1	TGFB1||LAP	6.5012	1.85416	-3.911471
ITGA4B1_TGFB1||LAP	ITGA4B1	TGFB1||LAP	6.9328	1.65872	-4.044807
ITGA6B4_TGFB1||LAP	ITGA6B4	TGFB1||LAP	6.4966	1.55924	-3.870994
ITGA9B1_TGFB1||LAP	ITGA9B1	TGFB1||LAP	6.4882	1.93234	-3.709994
ITGAMB2_TGFB1||LAP	ITGAMB2	TGFB1||LAP	6.4651	1.72394	-3.905098
ITGAVB6_TGFB1||LAP	ITGAVB6	TGFB1||LAP	6.3489	1.45334	-3.845651
LAMB1_TGFB1||LAP	LAMB1	TGFB1||LAP	6.4325	1.84242	-3.887224
LUM_TGFB1||LAP	LUM	TGFB1||LAP	6.492	1.5631	-3.800104
Laminin3B32_TGFB1||LAP	Laminin3B32	TGFB1||LAP	6.6636	1.89464	-4.062892
NID1|1_TGFB1||LAP	NID1|1	TGFB1||LAP	4.9206	1.32404	-3.553463
OMD_TGFB1||LAP	OMD	TGFB1||LAP	6.6572	1.89097	-4.003658
PECAM1|Long_TGFB1||LAP	PECAM1|Long	TGFB1||LAP	6.7104	1.52242	-4.063989
POSTN|1_TGFB1||LAP	POSTN|1	TGFB1||LAP	6.4247	1.802	-3.835747
SPARC_TGFB1||LAP	SPARC	TGFB1||LAP	6.5674	1.40871	-3.794272
SPP1|A_TGFB1||LAP	SPP1|A	TGFB1||LAP	6.5405	1.70157	-3.789978
THBS1|1_TGFB1||LAP	THBS1|1	TGFB1||LAP	6.3587	2.39267	-3.773658
TNC|1_TGFB1||LAP	TNC|1	TGFB1||LAP	6.3808	1.94084	-3.792692
VCAM1|1_TGFB1||LAP	VCAM1|1	TGFB1||LAP	6.453	1.59073	-4.031244
VTN_TGFB1||LAP	VTN	TGFB1||LAP	6.2429	1.72098	-3.846806
ALCAM|1_TGFB2|A	ALCAM|1	TGFB2|A	6.3921	2.12079	-3.613746
BCAN|1_TGFB2|A	BCAN|1	TGFB2|A	6.8282	1.89041	-3.905533
BGN_TGFB2|A	BGN	TGFB2|A	6.7021	1.64045	-3.887542
CD44|1_TGFB2|A	CD44|1	TGFB2|A	6.3745	1.53199	-3.548247
CDH15_TGFB2|A	CDH15	TGFB2|A	6.416	1.64231	-3.716407
CDH1|1_TGFB2|A	CDH1|1	TGFB2|A	6.4565	1.88986	-3.787334
CDH20_TGFB2|A	CDH20	TGFB2|A	6.8529	2.06328	-3.827168
CDH3|1_TGFB2|A	CDH3|1	TGFB2|A	6.3919	1.88557	-3.514863
CDH6|1_TGFB2|A	CDH6|1	TGFB2|A	6.6327	1.84283	-3.670774
CDH8_TGFB2|A	CDH8	TGFB2|A	6.8578	1.97492	-3.88947
CEACAM6_TGFB2|A	CEACAM6	TGFB2|A	6.6571	2.0144	-3.780276
COL1_TGFB2|A	COL1	TGFB2|A	6.8572	1.78698	-3.963626
COL23A1|1_TGFB2|A	COL23A1|1	TGFB2|A	6.707	1.61962	-3.963265
COL2A1|2_TGFB2|A	COL2A1|2	TGFB2|A	6.8418	1.8759	-3.831434
COL3A1|1_TGFB2|A	COL3A1|1	TGFB2|A	6.9482	1.97514	-3.680196
COL4_TGFB2|A	COL4	TGFB2|A	6.6194	2.14286	-3.69037
COL5A1_TGFB2|A	COL5A1	TGFB2|A	6.6193	1.94346	-3.952218
DCN|A_TGFB2|A	DCN|A	TGFB2|A	6.9827	1.71721	-3.929709
DSG2_TGFB2|A	DSG2	TGFB2|A	6.6471	1.74037	-3.813257
ECM1|1_TGFB2|A	ECM1|1	TGFB2|A	6.9652	1.91846	-3.998405
ELN|3_TGFB2|A	ELN|3	TGFB2|A	5.688	1.64488	-3.685779
FBN1_TGFB2|A	FBN1	TGFB2|A	6.8092	2.20136	-3.72934
FN1|1_TGFB2|A	FN1|1	TGFB2|A	6.8993	1.81372	-3.958299
GAP43|1_TGFB2|A	GAP43|1	TGFB2|A	6.6427	1.68582	-3.698872
HA<500kDa_TGFB2|A	HA<500kDa	TGFB2|A	6.817	1.97973	-3.962435
HA>500kDa_TGFB2|A	HA>500kDa	TGFB2|A	6.2814	1.87628	-3.820391
ICAM1_TGFB2|A	ICAM1	TGFB2|A	6.9615	1.85808	-3.867433
